"2018-06-10 12:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","46.500"
"2018-06-10 12:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","20.800"
"2018-06-10 12:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","338.000"
"2018-06-10 13:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","10.500"
"2018-06-10 13:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","40.000"
"2018-06-10 13:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","21.500"
"2018-06-10 13:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","337.000"
"2018-06-10 14:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","8.590"
"2018-06-10 14:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","42.700"
"2018-06-10 14:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","23.200"
"2018-06-10 14:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","332.000"
"2018-06-10 15:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","4.770"
"2018-06-10 15:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","40.800"
"2018-06-10 15:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","25.200"
"2018-06-10 15:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","337.000"
"2018-06-10 16:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","2.860"
"2018-06-10 16:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","36.400"
"2018-06-10 16:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","24.200"
"2018-06-10 16:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","360.000"
"2018-06-10 17:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","6.680"
"2018-06-10 17:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","38.00"
"2018-06-10 17:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","24.200"
"2018-06-10 17:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","338.000"
"2018-06-10 18:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","8.590"
"2018-06-10 18:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","40.000"
"2018-06-10 18:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","22.500"
"2018-06-10 18:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","342.000"
"2018-06-10 19:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","5.730"
"2018-06-10 19:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","45.600"
"2018-06-10 19:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","18.200"
"2018-06-10 19:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","270.000"
"2018-06-10 20:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","2.860"
"2018-06-10 20:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","50.900"
"2018-06-10 20:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","18.200"
"2018-06-10 20:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","225.000"
"2018-06-10 21:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","3.820"
"2018-06-10 21:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","72.100"
"2018-06-10 21:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","18.200"
"2018-06-10 21:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","204.3000"
"2018-06-10 22:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","1.910"
"2018-06-10 22:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","88.400"
"2018-06-10 22:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","18.200"
"2018-06-10 22:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","204.000"
"2018-06-10 23:00:00","A","2018-05-20 12:44:00","AC1","2","Sparkfun","SEN-08942","STC1","6.680"
"2018-06-10 23:00:00","H","2018-05-20 12:47:00","TH1h","5","Aosong","DHT22","STC1","91.000"
"2018-06-10 23:00:00","T","2018-05-20 12:47:00","TH1t","4","Aosong","DHT22","STC1","18.200"
"2018-06-10 23:00:00","V","2018-05-20 12:44:00","VV1","1","Sparkfun","SEN-08942","STC1","204.000"
